iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
42,7.9260642528533936,-22.54607723993322,10.972982363196383,-4.571527629619348,-37.42084348423004,0.0,0.38784679139313005,0.01,0.005999565124511719,0.10665702819824219,0.0051980144,0.025002435,-24.797116345786097,-0.09806276545817434,-0.2255917800569889,0.0,3375,0.46146607398986816,0.032376002454664245,0.032034568194901566,145333,-19.398030556903187,0.0
43,8.015596866607666,-22.111680267638786,10.865624891647991,-6.623740969344957,-38.80240006808147,0.0,0.3909485880553793,0.01,0.005095958709716797,0.1015162467956543,0.0051046647,0.024871318,-24.528572737971366,-0.09699014096324342,-0.22123706583894368,0.0,3380,0.46551513671875,0.02905563006232121,0.02850325505845954,148713,-19.103715421125706,0.0
44,8.051450252532959,-22.322406607100028,11.015219782541655,-6.19013841549704,-38.62773140359545,0.0,0.34734032387176783,0.01,0.005005598068237305,0.10497832298278809,0.0051036794,0.028974311,-24.30795612488423,-0.09716198149464024,-0.2234003949745053,0.0,3380,0.4577353000640869,0.03252910960117419,0.03227156862002442,152093,-18.987936593746817,0.0
45,7.921062231063843,-21.880607353493684,11.04259572840397,-5.427591577347552,-38.594967788572895,0.0,0.384927619983043,0.01,0.005999565124511719,0.09970760345458984,0.005148438,0.025513057,-24.065221247745175,-0.09584746354546202,-0.2189872023128061,0.0,3380,0.45684027671813965,0.029148633465422468,0.028700564046624782,155473,-18.693449895310454,0.0
46,8.601992845535278,-21.666553902524686,11.098625083182348,-5.560706945906005,-39.26219043955005,0.0,0.39994610445395945,0.01,0.00600123405456543,0.10320186614990234,0.00501925,0.025127968,-23.825354513223125,-0.09522482320499133,-0.21684890999128348,0.0,3380,0.46208977699279785,0.02770408811230458,0.026974969863945878,158853,-18.857665208612175,0.0
47,7.892125606536865,-21.775802692820356,11.210818158330737,-6.008526018362963,-38.67742707806906,0.0,0.354898819477292,0.01,0.004999876022338867,0.10202932357788086,0.0052921465,0.026607782,-23.62039933118285,-0.09514103302836675,-0.2179370700357441,0.0,3380,0.47696399688720703,0.029748055026246913,0.02940868811390484,162233,-18.673854131788527,0.0
48,7.987075090408325,-21.510702787833416,11.280746378727414,-6.032572228573283,-38.328789577163406,0.0,0.40106026392404365,0.01,0.005998849868774414,0.1042487621307373,0.004969452,0.02421025,-23.409429676847903,-0.09405578151162551,-0.215232667728285,0.0,3380,0.4827890396118164,0.029383147195595104,0.02885394607694656,165613,-18.409782735363827,0.0
49,8.029852151870728,-21.09586930279928,11.21160720973329,-6.088727593377895,-39.92222140562242,0.0,0.4019519061100578,0.01,0.004999637603759766,0.09651637077331543,0.0051732087,0.024347818,-23.178073639443042,-0.09251587643328636,-0.21115503511570685,0.0,3380,0.4781911373138428,0.02309853801881129,0.022553881172142125,168993,-18.378772475247988,0.0
50,7.785411834716797,-21.406909547389645,11.224313082109793,-5.979614220395441,-37.89911624871441,0.0,0.43034633655167887,0.01,0.00501704216003418,0.09412074089050293,0.005104436,0.022861501,-23.000957230237702,-0.09266531723374355,-0.21425807901712354,0.0,3380,0.45893216133117676,0.028947862888667634,0.027690106867577335,172373,-18.34149265591854,0.0
51,8.92497992515564,-20.935713891228275,11.238165572735618,-6.143803236288519,-37.968249948143416,0.0,0.3968476903501957,0.01,0.00600123405456543,0.2263352870941162,0.005099475,0.024489608,-22.79443289633676,-0.09224981886474572,-0.20954196579961468,0.0,3380,0.6954827308654785,0.024962600738826786,0.023684347622354267,175753,-18.36204059425175,0.0
