iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
414,1.5691540241241455,-1.2079314756752804,2.518700599366942,2.12143301113734,-3.4445457673405295,0.0,0.31634782481994944,0.1,0.003052949905395508,0.04909324645996094,0.05017372,0.34795737,-1.7668308590499202,-0.11716901786220181,-0.012519782409414742,0.0,399,0.16511011123657227,1.460539506896279,0.8361939439503899,165986,-2.948155196392075,0.0
415,1.7308759689331055,1.1257186898043472,1.901185410832361,2.6181619709797572,-3.4235616134905476,0.0,0.30592792714821254,0.1,0.0025064945220947266,0.05036139488220215,0.049915522,0.282111,-1.4775759041644936,-0.11717200360738309,0.010877790189206225,0.0,400,0.1722545623779297,1.17524273226147,0.4962484184382894,166386,-2.9480633967964573,0.0
416,1.6154963970184326,-1.5884284298915872,2.4518902036963506,2.3283453172146604,-3.5135571770589453,0.0,0.2893409895760009,0.1,0.0030057430267333984,0.04912924766540527,0.04986577,0.52331984,-1.4886611567372028,-0.11671055429513412,-0.016358776941525245,0.0,400,0.1594984531402588,1.6767733457467175,0.7862633397843778,166786,-2.945282724008856,0.0
417,1.6920454502105713,1.4962617390673056,1.3216984275068204,2.213536592678407,-3.2060134381050154,0.0,0.32250316939691637,0.1,0.002254009246826172,0.047869205474853516,0.049958676,0.26928842,-1.1901688671567519,-0.11663770247926411,0.014589462186909298,0.0,400,0.1731860637664795,1.3946921629274864,0.28365167120875384,167186,-2.945189867632891,0.0
418,1.6016154289245605,-3.307121641007848,0.07491757544984444,-3.1932738442384543,-3.456748386195476,0.0,0.30745819266074,0.1,0.002266407012939453,0.06416106224060059,0.050303265,0.32180864,-1.4018641445418616,-0.1170537797228989,-0.0331780902814969,0.0,400,0.158416748046875,2.845362156601988,0.026090102249347328,167586,-2.939472444573697,0.0
419,1.699202537536621,0.11921078949784895,2.536387503774007,2.4402394927118913,-3.406273112674796,0.0,0.2861293109024856,0.1,0.0022611618041992188,0.05923342704772949,0.049843486,0.3360791,-1.2497566511378904,-0.11876556252995003,0.0007343245747922664,0.0,400,0.17745137214660645,2.3102672865842804,0.8382935377485123,167986,-2.940372150555171,0.0
420,1.609959363937378,-0.1502959986616541,2.5441381291191982,2.266841026148197,-3.414607050935231,0.0,0.315256726648444,0.1,0.0025277137756347656,0.04842948913574219,0.04964914,0.2999457,-1.1398105858902667,-0.11776077665868033,-0.0018979280071254531,0.0,400,0.14937782287597656,0.8661802964363096,0.8602277640835693,168386,-2.9507778685901473,0.0
421,1.6173219680786133,1.3584612989301421,1.65435786768053,2.4631268704778955,-3.34881723033673,0.0,0.3386618563249106,0.1,0.002999544143676758,0.05290675163269043,0.050169673,0.22890311,-0.8899833974082259,-0.1169264531734163,0.013124861615046774,0.0,400,0.15467405319213867,0.6737802223218101,0.38351171645227844,168786,-2.9505180470636825,0.0
422,1.6093027591705322,0.45174755858251925,2.295927868408492,2.4205062619500195,-3.3849123339196834,0.0,0.28955009199730763,0.1,0.0022542476654052734,0.0456089973449707,0.05007921,0.36466634,-0.7558103018091513,-0.11876922953321517,0.00411324655303305,0.0,400,0.1636793613433838,0.7610224684358299,0.6942653439044375,169186,-2.9496725227608893,0.0
423,1.5909497737884521,-3.365559595197452,0.13333184660429231,-3.208484935618346,-3.747672240620777,0.0,0.30824120374166647,0.1,0.002506732940673828,0.04888319969177246,0.0499435,0.31836775,-1.0167852311479815,-0.11953170947418129,-0.03377959621577256,0.0,400,0.1560823917388916,1.88234930506368,0.02763487348881973,169586,-2.947599877564923,0.0
424,1.5459702014923096,-3.363372779564494,0.12882836455212499,-3.184754062606097,-3.6970266356703716,0.0,0.26363866789033724,0.1,0.0037622451782226562,0.04836130142211914,0.049941808,0.24126135,-1.2514439859896327,-0.11876863275149789,-0.03374902428501343,0.0,400,0.17277812957763672,0.026072912673249342,0.010322430411058606,169986,-2.940690339449003,0.0
425,1.622138500213623,-3.3245236892721692,0.07374287747593898,-3.186369336069858,-3.4511095749685037,0.0,0.3167898006521226,0.1,0.003000974655151367,0.06371760368347168,0.0499649,0.2920001,-1.4587519563178863,-0.11799200040148726,-0.03337247779844698,0.0,400,0.19480037689208984,0.008830436560204494,0.00580720360799756,170386,-2.9333792433494423,0.0
426,1.5995149612426758,-3.3431469324944696,0.08527955400754848,-3.246388876302843,-3.6000291376868967,0.0,0.3163774833838782,0.1,0.003014087677001953,0.05236649513244629,0.050427943,0.29585353,-1.6471914539355448,-0.1185357583751709,-0.03355465304546774,0.0,400,0.1520979404449463,0.005947980423063206,0.005102454423347193,170786,-2.944513619906954,0.0
427,1.5794813632965088,1.1217861747104905,1.8609595220842303,2.605868952904684,-3.357156668691779,0.0,0.3200944069961389,0.1,0.003003835678100586,0.05040454864501953,0.049951337,0.30256677,-1.3702936910709413,-0.11707596694093728,0.010802482701399668,0.0,399,0.1523604393005371,3.0092180714281023,0.4859915157384357,171185,-2.9444502318127532,0.0
428,1.6139795780181885,1.535851460891402,1.3274575163569373,2.4088492247861026,-3.3981042243539528,0.0,0.3061706585247796,0.1,0.003262042999267578,0.050615549087524414,0.05020268,0.27820414,-1.079679175874707,-0.11720792964506867,0.014927035313980425,0.0,399,0.15674304962158203,0.305427238328294,0.2701996041791226,171584,-2.937651703986446,0.0
429,1.6048765182495117,-2.8431158416769775,1.454816518170833,2.390770202667743,-3.443747868888811,0.0,0.3119733470561166,0.1,0.003013134002685547,0.04785418510437012,0.049756683,0.4639428,-1.256022842454934,-0.1165637904129263,-0.028799849393383856,0.0,400,0.15840959548950195,2.7396732149425205,0.28342055489488394,171984,-2.9392991208063783,0.0
430,1.5719313621520996,0.8030737313426899,2.280848045336693,2.6063606146310745,-3.599949735002704,0.0,0.3071894923791364,0.1,0.002259492874145508,0.05012989044189453,0.049960084,0.268321,-1.0501131850751717,-0.11805937807167187,0.007601980337913813,0.0,400,0.15295910835266113,2.2240353809183753,0.6459206688303233,172384,-2.933979024520299,0.0
431,1.5756323337554932,0.8987750010653116,2.055430001113645,2.5390827735459967,-3.3854071017858707,0.0,0.29502197977000594,0.1,0.003000497817993164,0.048957109451293945,0.050027013,0.2929622,-0.8552243664611234,-0.11769143721180907,0.008554078893212757,0.0,400,0.14659452438354492,0.5895204975633335,0.5836518520778643,172784,-2.9314893495471765,0.0
432,1.6329975128173828,-3.323671648483621,0.059162712373462614,-3.2170561326125626,-3.437096647490469,0.0,0.3222842471712462,0.1,0.002248525619506836,0.051629066467285156,0.049847208,0.3189887,-1.1020690946633733,-0.11697646966950712,-0.033360553594106626,0.0,400,0.16148996353149414,2.205133325274699,0.021839447109349517,173184,-2.9310491332880573,0.0
433,1.6907618045806885,-0.3671972424777459,2.5561720310852127,2.4495107366586533,-3.4268859871270383,0.0,0.2984129897202062,0.1,0.0022461414337158203,0.0498509407043457,0.05026026,0.32814255,-1.0285819094448105,-0.11792847191884831,-0.004039018437057317,0.0,400,0.1679091453552246,2.02064856785378,0.868857865855106,173584,-2.9377973209438992,0.0
434,1.5559396743774414,0.9192201392590695,2.045817508389822,2.3790981193450316,-3.3584341641391187,0.0,0.2992234291849026,0.1,0.002254009246826172,0.05364060401916504,0.05030952,0.29043272,-0.8338017045744226,-0.11667683269542359,0.008757019851562296,0.0,400,0.15334439277648926,0.8134608140086153,0.5635202043318972,173984,-2.9342903026542295,0.0
435,1.5455899238586426,-3.3289161858691494,0.10087910145511177,-3.22390183756987,-3.6997735540773835,0.0,0.32608163052811123,0.1,0.003754854202270508,0.0621182918548584,0.05027992,0.28089145,-1.0833131527038953,-0.11758821040027784,-0.03341462510003551,0.0,400,0.16177630424499512,2.192629174046762,0.015798344372154074,174384,-2.946327016237937,0.0
436,1.655263900756836,-0.4250670862124318,2.498813152690236,2.2549187668352797,-3.4115198547116736,0.0,0.30202672565510186,0.1,0.0022547245025634766,0.052236080169677734,0.049899187,0.32177272,-1.017488546054749,-0.11587658225967332,-0.004602810595713461,0.0,400,0.1564326286315918,2.0804372457535814,0.8756205299831336,174784,-2.9403314102064675,0.0
437,1.5653493404388428,1.2600234225294422,1.9307480843981126,2.6615860164413134,-3.3728386127121817,0.0,0.2911037328090013,0.1,0.003263235092163086,0.05688953399658203,0.050163,0.31147054,-0.7897373491963298,-0.11636302452423167,0.012213984671157672,0.0,399,0.2722809314727783,0.9189896093563679,0.48026535095366457,175183,-2.950756439975291,0.0
438,1.5621147155761719,-3.294985510182016,0.06809563547461701,-3.203238691090955,-3.4632558745972064,0.0,0.3196705095929623,0.1,0.002509593963623047,0.047441959381103516,0.049797624,0.2954236,-1.0402621652948985,-0.11628422200215344,-0.03307802964017615,0.0,400,0.18540549278259277,2.473442822306721,0.02823460280787937,175583,-2.9614910129644345,0.0
439,1.5766417980194092,-3.307347142350421,0.1191102900562252,-3.1804978012374345,-3.7319401927987013,0.0,0.2623620507608413,0.1,0.0025043487548828125,0.04837608337402344,0.05043742,0.27304336,-1.2669706630004507,-0.11729345857449043,-0.033197512806512376,0.0,400,0.16645479202270508,0.03224556563311905,0.009663802675280608,175983,-2.952166340708657,0.0
440,1.5890083312988281,-3.2740216509297375,0.06199758178576322,-3.1704828718288756,-3.462714350170599,0.0,0.3028602439409107,0.1,0.003011465072631836,0.04737353324890137,0.050459184,0.33616054,-1.4676757617933793,-0.11612051376810158,-0.032870194782649846,0.0,400,0.1870408058166504,0.007394579726448801,0.004541212468093505,176383,-2.965862311029618,0.0
441,1.6106483936309814,-3.3069098169621225,0.052024214179472464,-3.2339194562759888,-3.4428027334489717,0.0,0.33419778840251185,0.1,0.0030057430267333984,0.0516207218170166,0.05034851,0.3112736,-1.6515991673102537,-0.11723108547594656,-0.03318827088620629,0.0,400,0.15291595458984375,0.005362304327754297,0.004335504186249875,176783,-2.94905638002641,0.0
442,1.610558032989502,1.686399315506718,1.4236468193549543,2.738160069535411,-3.3814808911309155,0.0,0.31182495822120815,0.1,0.0030052661895751953,0.04483771324157715,0.04988709,0.32226428,-1.3177993190285564,-0.11694586596086717,0.016401615491447835,0.0,400,0.1462109088897705,3.234671871294735,0.31066950377122293,177183,-2.961172013452903,0.0
443,1.5806100368499756,1.5220085996328152,1.7414121724833684,2.6653882756586746,-3.416218068376915,0.0,0.30975856909658495,0.1,0.0015041828155517578,0.04789257049560547,0.049964048,0.28048247,-1.0338185271624192,-0.1168595451166736,0.014815534334513101,0.0,400,0.14611363410949707,0.39446655108479284,0.3793457699485466,177583,-2.9548539172217434,0.0
444,1.5896880626678467,-3.2888840111566497,0.07516356816927193,-3.1649447744807833,-3.4636626057874738,0.0,0.29365372414688884,0.1,0.001499176025390625,0.06114482879638672,0.0502837,0.29710445,-1.2593250755618421,-0.11628566272978492,-0.03301694654948523,0.0,400,0.14794182777404785,2.790743256167476,0.031661316739931326,177983,-2.969587571425156,0.0
445,1.5597813129425049,-3.3197387415035347,0.07707303543709093,-3.195872239158505,-3.521136110475998,0.0,0.2712976650349239,0.1,0.0022492408752441406,0.05063009262084961,0.050378464,0.25907895,-1.4653664421560115,-0.11813769528430279,-0.03332490912658262,0.0,400,0.1694316864013672,0.033583394568967154,0.006842933889558445,178383,-2.959704539892705,0.0
446,1.584303855895996,-3.3380176235890997,0.12475554829439554,-3.173920657013687,-3.684838680559496,0.0,0.32350392902524283,0.1,0.0037660598754882812,0.050084829330444336,0.05017753,0.3119999,-1.6526315602993205,-0.1185388247266052,-0.03349867261835776,0.0,400,0.18587327003479004,0.007360935075772517,0.005553199621856479,178783,-2.94491745477425,0.0
447,1.613539695739746,-3.2914776922846705,0.06350235514969761,-3.1788806492107806,-3.4338910846047863,0.0,0.33146826191773476,0.1,0.0029990673065185547,0.05438852310180664,0.050168395,0.30413055,-1.8165161734978554,-0.11776637666882347,-0.033036805790799095,0.0,400,0.2267286777496338,0.004993072979266513,0.004172661405966332,179183,-2.9402087208350274,0.0
448,1.5838208198547363,0.25903216265356704,2.605335462347056,2.464005512636968,-3.378101995919015,0.0,0.29809119906409204,0.1,0.0030002593994140625,0.053359270095825195,0.04998554,0.33625886,-1.6089613398827132,-0.11680820334712912,0.002213158516637592,0.0,400,0.1546783447265625,2.2529483666081496,0.8092490904407271,179583,-2.935297580575404,0.0
449,1.5665900707244873,0.4865011126147122,2.5395122004691233,2.7731381827573216,-3.3975967123312185,0.0,0.30562873490975834,0.1,0.002253293991088867,0.0465855598449707,0.050023574,0.30998802,-1.3994150946329706,-0.11677669073284741,0.004472238902870645,0.0,400,0.15116643905639648,0.7698276559321805,0.7568488521957287,179983,-2.935552008768629,0.0
450,1.6105148792266846,-3.2808648521359385,0.06166277071535094,-3.1833703825697337,-3.4360879168253256,0.0,0.31492367266475013,0.1,0.003271818161010742,0.052605390548706055,0.05010865,0.31251568,-1.5875600703832675,-0.11682606742849808,-0.032921625339590206,0.0,400,0.16362547874450684,1.74408714329475,0.013273951923424909,180383,-2.9236945333403446,0.0
451,1.6397266387939453,-3.2701402485101934,0.06041236002897982,-3.1589077763477227,-3.417742520597712,0.0,0.2682708686479261,0.1,0.00251007080078125,0.04911208152770996,0.050514545,0.2687488,-1.7558180881959602,-0.11700924682111603,-0.03282955337811146,0.0,400,0.1545569896697998,0.014296679544115095,0.005338582010967009,180783,-2.9248438890074064,0.0
452,1.626239538192749,0.7153465571140836,2.4230623895629684,2.7436381431423174,-3.3883086761011185,0.0,0.298969038797774,0.1,0.0015037059783935547,0.04485750198364258,0.050011963,0.36349595,-1.508701623664956,-0.11640515768142701,0.006722090066096261,0.0,399,0.15174293518066406,2.436771714743861,0.6932714223373747,181182,-2.937147854362442,0.0
453,1.614046573638916,-3.2737485987593744,0.040757744609357036,-3.1918680941146875,-3.3384995322141284,0.0,0.32364957477643724,0.1,0.0030231475830078125,0.044591665267944336,0.049917527,0.34182122,-1.6852063211743977,-0.11691663823797714,-0.0328617132925342,0.0,400,0.17763924598693848,1.9676236513705196,0.009065290033462263,181582,-2.9266012846377407,0.0
454,1.5884432792663574,1.3282246844652,1.944673721726991,2.586104594690061,-3.3181084986258322,0.0,0.29650702287089964,0.1,0.005016803741455078,0.04837369918823242,0.050012354,0.32565612,-1.383863220610438,-0.11661030730386139,0.012847135621031425,0.0,400,0.15570735931396484,2.874976800314652,0.48655686626554845,181982,-2.9461132501713614,0.0
455,1.6214406490325928,-3.2816966884448697,0.09393258929227846,-3.1615858674343817,-3.6787894438836535,0.0,0.3251259890644786,0.1,0.003000020980834961,0.04939079284667969,0.0501577,0.30497584,-1.5736465673938813,-0.11651242984454462,-0.032935389671746675,0.0,400,0.23158836364746094,2.447450984490239,0.10741460414657207,182382,-2.9313373522732187,0.0
456,2.0307230949401855,-3.305376010404321,0.06727499655095207,-3.2119518561941978,-3.509803416602147,0.0,0.2946590261910177,0.1,0.005261898040771484,0.1208949089050293,0.05012493,0.31362018,-1.7468195116949254,-0.11789038139092271,-0.03317136784586322,0.0,400,0.22591662406921387,0.11249283662917005,0.008221205095282175,182782,-2.927911547825221,0.0
457,1.742239236831665,1.0424029417186258,2.1345584051456727,2.418500853711251,-3.44213961315332,0.0,0.3092228323164708,0.1,0.0022542476654052734,0.047628164291381836,0.0503309,0.28374776,-1.4678972663535703,-0.11682630816706617,0.010005586736682615,0.0,400,0.15222644805908203,2.785566732948782,0.6094095596674134,183182,-2.927614048954878,0.0
458,1.826220989227295,-0.6515638446399421,2.673500601780779,2.475635379110904,-3.48136288447563,0.0,0.3030961556699034,0.1,0.0045011043548583984,0.05690765380859375,0.0496063,0.41555294,-1.3862639241822075,-0.11708821866055014,-0.006899551110867161,0.0,400,0.17178964614868164,1.066203562570237,0.8865797618032133,183582,-2.9420587794192925,0.0
459,1.550658941268921,-1.7253845357833026,2.4489329851945043,2.4579132914106263,-3.3757057647245046,0.0,0.30036964495023666,0.1,0.00251007080078125,0.04785752296447754,0.05032556,0.3870963,-1.420175985342317,-0.11756981715971467,-0.01770443224425409,0.0,400,0.1461784839630127,0.9275236390568113,0.7475952902130307,183982,-2.9505751790419685,0.0
460,1.5962600708007812,-2.785303051964958,1.4826430579437164,2.335544293666664,-3.4448401224515184,0.0,0.31983185137710163,0.1,0.0022547245025634766,0.04535698890686035,0.05003272,0.60929155,-1.5566886920045813,-0.11554211203053608,-0.028273170376786717,0.0,400,0.15212750434875488,0.4874388335436025,0.3100744435175994,184382,-2.935595015158177,0.0
461,1.6529791355133057,0.03561158931505066,2.646621273591136,2.4854940284509937,-3.4442719140363343,0.0,0.300235295260259,0.1,0.0025207996368408203,0.05512285232543945,0.04999946,0.33916587,-1.397458663872618,-0.11600347743290645,-9.303318283279891e-05,0.0,399,0.18083930015563965,1.7277075240172852,0.8538786546751674,184781,-2.937049242130203,0.0
462,1.609600305557251,-3.2798319478017577,0.09069550322079352,-3.168035347178807,-3.6126733219763896,0.0,0.30493919667162517,0.1,0.002255678176879883,0.05214118957519531,0.049610432,0.2891897,-1.5856959922655323,-0.11802935982324024,-0.03291466305806873,0.0,400,0.15295743942260742,1.289449731898864,0.012416389524355184,185181,-2.9151830726439405,0.0
463,1.5815794467926025,-3.2851421797433162,0.08505276418435023,-3.1569684284695883,-3.487100551437494,0.0,0.26875138511933416,0.1,0.0025093555450439453,0.05162239074707031,0.050511323,0.28458878,-1.7556406110133107,-0.11767255127513655,-0.03295259245446507,0.0,400,0.16595077514648438,0.010536073494104148,0.004993014663369687,185581,-2.922336166035918,0.0
464,1.5861270427703857,-0.3825214180979014,2.692675769981383,2.6233274026933193,-3.4042976728302228,0.0,0.30309980700689215,0.1,0.0030007362365722656,0.05542492866516113,0.05031152,0.41953254,-1.6183286917217699,-0.11635355211574709,-0.004268728394817426,0.0,399,0.17237257957458496,1.875477089845253,0.8916456406132008,185980,-2.9432159407385177,0.0
465,1.6349029541015625,0.840513016754634,2.283513701781796,2.7479170512707274,-3.6429603122690026,0.0,0.3219613031887096,0.1,0.0032515525817871094,0.04888415336608887,0.050157275,0.29871312,-1.3724445208741296,-0.11675344025669128,0.00802963132090764,0.0,400,0.14759588241577148,0.8794921763538819,0.6603613799188266,186380,-2.9633418354265575,0.0
466,1.601165771484375,1.468760343014268,1.6686609953596057,2.5558737932439937,-3.2677494406461443,0.0,0.3092486188766866,0.1,0.0020453929901123047,0.047849178314208984,0.049840212,0.2668949,-1.0883240344852898,-0.11597221390033115,0.0142663166018341,0.0,400,0.1479167938232422,0.46029317226866734,0.38202869562079145,186780,-2.9379857722254856,0.0
467,1.6898882389068604,-3.2792336806878133,0.07833077948775932,-3.1784873514571093,-3.571337759586023,0.0,0.3071533354348768,0.1,0.0029997825622558594,0.05112719535827637,0.05012211,0.32059628,-1.3074149991055422,-0.11688557584394471,-0.03292247967230887,0.0,400,0.15212106704711914,2.667823065176838,0.029291105221012526,187180,-2.9405202948579516,0.0
468,1.6385307312011719,0.2845580086244548,2.5900579523128315,2.637727213029976,-3.3432199072035136,0.0,0.2999909005728968,0.1,0.010794401168823242,0.04734492301940918,0.05018936,0.32524014,-1.1482176983325423,-0.1177409334154082,0.0024638755590734264,0.0,399,0.15108799934387207,2.174883387681381,0.7974176638952523,187579,-2.952041333089581,0.0
469,1.5618407726287842,-3.2661027848146604,0.06165745338101223,-3.1519114245279884,-3.3992326984752714,0.0,0.30801034195889326,0.1,0.0032625198364257812,0.04610443115234375,0.050015144,0.30669454,-1.3600062069807541,-0.11651448665887215,-0.03278153717717719,0.0,400,0.15094566345214844,1.5838717354601295,0.015345190469166452,187979,-2.9509489034757905,0.0
470,1.6100733280181885,0.029587271055656002,2.6728753433279486,2.500788516802993,-3.4170821015593935,0.0,0.29925271990091235,0.1,0.0030117034912109375,0.04669046401977539,0.05010076,0.3431067,-1.2210468591771133,-0.11735126070787183,-0.00012881968704448008,0.0,400,0.15392231941223145,2.129847992536887,0.8518341605500888,188379,-2.954345094742126,0.0
471,1.5816774368286133,1.1210915080356745,2.1431253824608603,2.610573384395038,-3.4290821106607163,0.0,0.30560901503932236,0.1,0.003259420394897461,0.058376312255859375,0.049907006,0.27128953,-0.9868330224558346,-0.11647405777386709,0.0107789751250649,0.0,399,0.18268179893493652,0.7698402163879332,0.5620013504696505,188778,-2.952314108598922,0.0
472,1.6173396110534668,0.9066032333024161,2.2890887353889755,2.529154769514636,-3.404038407142489,0.0,0.3048787587291082,0.1,0.0030052661895751953,0.05315232276916504,0.049846955,0.30182144,-0.7974893968800095,-0.11727144855933709,0.008673938615287941,0.0,399,0.1673731803894043,0.6603760932111296,0.6421824194165376,189177,-2.959117663983686,0.0
473,1.5884613990783691,-3.2884517864492158,0.07938748826709556,-3.1695718937337922,-3.502696154648663,0.0,0.30659665191109453,0.1,0.00400996208190918,0.055626630783081055,0.05047303,0.24051034,-1.04658563583693,-0.11748926895043636,-0.03300668147911725,0.0,400,0.19776391983032227,2.0245716648781857,0.03191899674669111,189577,-2.9575758573084627,0.0
474,1.5820670127868652,1.3147328500756663,1.9342700110962776,2.551313408889379,-3.280037784410549,0.0,0.30773661428214033,0.1,0.0022504329681396484,0.047149658203125,0.05019837,0.26980305,-0.8104537872456705,-0.11649967792495575,0.012721926031090054,0.0,400,0.155517578125,2.8957522327030736,0.5565020701211072,189977,-2.9724347277561582,0.0
475,1.5730488300323486,0.19160176048397942,2.5500987266198747,2.5006446555010196,-3.3573933548539925,0.0,0.31300149201863486,0.1,0.0022504329681396484,0.05264687538146973,0.05003502,0.27356312,-0.7102482324727055,-0.11720278981648846,0.0014626842649168297,0.0,400,0.1518564224243164,0.8137427016792523,0.8020081676398652,190377,-2.969115872316918,0.0
476,1.579603910446167,1.0745716549430582,2.1157547575209597,2.6252909742993555,-3.4034096419294855,0.0,0.29076414566083003,0.1,0.0022497177124023438,0.04735994338989258,0.049848843,0.29522163,-0.5317662437311291,-0.11619896917680339,0.01033938998926425,0.0,400,0.1526961326599121,0.6354601836851548,0.5616611357466097,190777,-2.972656940074994,0.0
477,1.5603032112121582,-1.7374868080151304,2.4108520125107007,2.3905315082531278,-3.459504649164381,0.0,0.2956500757891763,0.1,0.0022563934326171875,0.05038714408874512,0.05033925,0.45697147,-0.6523383001595293,-0.11707722567658159,-0.01784645129182211,0.0,400,0.14667701721191406,1.5711224002851694,0.7547140931060522,191177,-2.9903906565982736,0.0
478,1.5832622051239014,-1.9060490411844768,2.326674216161283,2.3728577924061307,-3.528763763651023,0.0,0.3168382936248933,0.1,0.002250194549560547,0.05602550506591797,0.049856015,0.36763054,-0.777709374262024,-0.11686970688120069,-0.019485682989484866,0.0,400,0.2255237102508545,0.7080750565818119,0.6507946713274096,191577,-2.9718189206672614,0.0
479,1.7373127937316895,-1.0461937488603497,2.6438128943416466,2.4465336825162556,-3.4203141084433573,0.0,0.29917768963055563,0.1,0.0022530555725097656,0.0511469841003418,0.049953703,0.34116632,-0.8045578117218567,-0.1171857701458715,-0.010818416385332666,0.0,399,0.16360831260681152,0.9410623397360118,0.8538166732745104,191976,-2.9874569436140916,0.0
480,1.5884180068969727,-1.0870655379714362,2.6066279131835985,2.3497520427955525,-3.6094617476428397,0.0,0.30053958746072135,0.1,0.0022482872009277344,0.05185699462890625,0.0497981,0.39181283,-0.8328085843468147,-0.11718557532244546,-0.01128099001959846,0.0,400,0.15329456329345703,0.8255048894171306,0.8175876182678595,192376,-2.9587006031622423,0.0
481,1.595520257949829,-1.017074199139319,2.686337966637019,2.5877716553965375,-3.3859239558575416,0.0,0.29957361161911455,0.1,0.002511262893676758,0.0478518009185791,0.049981408,0.3603931,-0.8512351458260652,-0.11706254033577494,-0.010598140049192888,0.0,399,0.15079116821289062,0.8660991474315607,0.862126038996459,192775,-2.964464667309223,0.0
482,1.6261701583862305,0.8018808207710034,2.2299376851041535,2.4241781604715493,-3.3130636165844,0.0,0.3080192773231978,0.1,0.002251148223876953,0.05616283416748047,0.049866065,0.31929386,-0.6859235491663583,-0.1177126711599153,0.007588106647280546,0.0,400,0.17925453186035156,1.0583183522866297,0.6572569847864242,193175,-2.971617462979377,0.0
483,1.5862767696380615,-3.2631695137131356,0.07226783413475227,-3.157142166382132,-3.4323715671211885,0.0,0.2970006405985899,0.1,0.0030100345611572266,0.04908466339111328,0.050144635,0.3349601,-0.943648145621036,-0.11755909852769827,-0.03275978305120368,0.0,400,0.1537942886352539,1.8657026864235424,0.014105363887738387,193575,-2.972390796793896,0.0
484,1.608250379562378,-3.256553915902208,0.07099886368749035,-3.1658593860794038,-3.4684641127520752,0.0,0.2768065393998552,0.1,0.003000020980834961,0.04938554763793945,0.050157398,0.24294373,-1.1749387226491534,-0.1171245930836806,-0.032679514858130296,0.0,400,0.14907407760620117,0.015323007804499656,0.007018486105226604,193975,-2.969965096080364,0.0
485,1.5461747646331787,-1.7113170728885063,2.412732195313934,2.6550429967632634,-3.357382793038519,0.0,0.2995754224302271,0.1,0.0032601356506347656,0.05810737609863281,0.049888596,0.5303129,-1.228576557673089,-0.11673600502913206,-0.017519929500640748,0.0,400,0.15833759307861328,0.9970829721610365,0.7154217631814019,194375,-2.973726871347657,0.0
486,1.6367838382720947,-3.2556338940753125,0.16281266382175238,-2.566795549476831,-3.5169795614181,0.0,0.3069016792704897,0.1,0.002249479293823242,0.04536890983581543,0.049832087,0.3735131,-1.4312822913133112,-0.11673565441157416,-0.032948604510702,0.0,400,0.19516277313232422,0.28799973710498666,0.014582344862154472,194775,2.380152987425221,0.0
487,1.5558524131774902,1.0042917998280527,2.0877875873376324,2.588263054222171,-3.3445516382397535,0.0,0.29034738262848436,0.1,0.0030145645141601562,0.049996137619018555,0.04980682,0.33197418,-1.1877248821991748,-0.11654099925929198,0.009641767965817402,0.0,400,0.14687800407409668,2.802667340865557,0.5971931125951561,195175,-2.993266637027296,0.0
488,1.5662815570831299,0.8627393233545066,2.2785968770161626,2.6515868307185912,-3.3387824905110755,0.0,0.31089073463880446,0.1,0.0014989376068115234,0.05216693878173828,0.049911648,0.31240463,-0.9826784616438067,-0.11786356147165108,0.008196275028295893,0.0,400,0.15689539909362793,0.6752174388424406,0.6564055404521978,195575,-2.981070254116818,0.0
489,1.6443276405334473,0.17805196385786703,2.5500170105175446,2.567317028324365,-3.3777489787747625,0.0,0.3096257008240224,0.1,0.00278472900390625,0.0506589412689209,0.050124697,0.3002204,-0.8666054190936393,-0.11841818151018046,0.001341078744514686,0.0,400,0.15555286407470703,0.8460877268249698,0.8029568787972474,195975,-2.980807885080762,0.0
490,1.607194185256958,-0.04757667609032069,2.590769208975532,2.5949954762144722,-3.365329830495749,0.0,0.28666879893156433,0.1,0.0017547607421875,0.05063199996948242,0.049755115,0.33100522,-0.7847025447933075,-0.11682882451582684,-0.0009201779643524671,0.0,400,0.15008974075317383,0.8802113191872919,0.8574800436513846,196375,-2.9763359257639586,0.0
491,1.6052274703979492,-0.6597432344670311,2.6861781087839627,2.507963924277724,-3.4226529642936905,0.0,0.30472779565261227,0.1,0.0025091171264648438,0.05311155319213867,0.049782254,0.32826114,-0.7722066137606798,-0.11751159385889136,-0.006992048149636052,0.0,400,0.17869925498962402,0.9213208781886838,0.8794842620681101,196775,-2.9890316326098443,0.0
492,1.611708164215088,1.1602754035729397,2.1642848472663094,2.809365799838038,-3.3946507619404107,0.0,0.3015449045606297,0.1,0.003000020980834961,0.04912090301513672,0.049898867,0.29999897,-0.5789584120273178,-0.11920761615994607,0.01119399949644589,0.0,400,0.17787957191467285,0.9078650206453565,0.5574717384519717,197175,-2.9838675368840226,0.0
