iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
414,4.991552352905273,-4.6782903596769145,6.880324673112677,1.7891515384215266,-21.849504800900757,0.0,0.1824344964564674,0.01,0.003999948501586914,0.07851290702819824,0.00500522,0.052142605,-4.730600960969499,-0.06435985454794282,-0.0471965647373087,0.0,1683,0.26924657821655273,0.04110517868919181,0.028063686647819757,858396,-7.4753656735600655,0.0
415,4.9719932079315186,-4.673551447124265,6.8195253695773275,1.4553394762217393,-22.0740164575416,0.0,0.1883737118343659,0.01,0.003999948501586914,0.0940554141998291,0.005036742,0.050119992,-4.724896009584976,-0.06453381451563525,-0.04705303180649688,0.0,1701,0.28605055809020996,0.05890493274572017,0.04238907239694924,860097,-7.418044200036332,0.0
416,5.023167848587036,-4.560930496764824,6.750738462163339,0.8048609131680156,-22.566889989643904,0.0,0.1749629421323584,0.01,0.003998756408691406,0.08251833915710449,0.0049873847,0.055707134,-4.708499458302961,-0.06487640758682997,-0.04602300435627529,0.0,1625,0.2650339603424072,0.0471970324297802,0.031675388099290526,861722,-7.479240290884545,0.0
417,6.373637437820435,-4.629204403533181,6.792249917882954,1.5899601707034627,-24.525446800818038,0.0,0.1948861866861491,0.01,0.0050013065338134766,0.11682581901550293,0.0050467183,0.04951656,-4.700569952825982,-0.06435952921002355,-0.046705451071566026,0.0,1721,0.2799971103668213,0.038962975100912046,0.022245681192191148,863443,-7.425762474703168,0.0
418,4.614144563674927,-4.749911500949933,6.909868987399229,1.4186428604886392,-21.24450743804403,0.0,0.1945933260486388,0.01,0.003998756408691406,0.07151603698730469,0.0049515744,0.049936548,-4.705504107638378,-0.06470230196561397,-0.047912772224516675,0.0,1706,0.25655055046081543,0.048548745314858976,0.03450911315887307,865149,-7.166678490654465,0.0
419,4.294675588607788,-4.644005316474557,6.707825874849696,1.5260459820649817,-22.946264289321718,0.0,0.1966164210257079,0.01,0.0060002803802490234,0.10714316368103027,0.005014902,0.050061613,-4.699354228521996,-0.06469295263779029,-0.04678720086167838,0.0,1692,0.3411836624145508,0.040551841187133446,0.028649391681417946,866841,-6.8954467419230365,0.0
420,4.535946607589722,-4.486432212696636,6.81110487084325,2.0415947669024153,-23.1915494538671,0.0,0.20021051576968388,0.01,0.005000114440917969,0.08451604843139648,0.004961671,0.048526403,-4.67806202693946,-0.06391563876164062,-0.04518282912721799,0.0,1718,0.2732658386230469,0.04346972596739,0.03282742773143189,868559,-6.78516584603485,0.0
421,4.2239179611206055,-4.4618148577491485,6.806454409817821,1.1447444726597367,-21.76418150147526,0.0,0.21294992210093108,0.01,0.003998517990112305,0.06951498985290527,0.0049756267,0.046764173,-4.656437310020429,-0.06389283523818703,-0.04503044009767554,0.0,1683,0.24474024772644043,0.031313109107234054,0.01669401520517076,870242,-6.767705667845108,0.0
422,4.376067399978638,-4.5241344199036435,6.82743096821411,1.607727300723298,-23.060305129518653,0.0,0.19589513299695177,0.01,0.004000186920166016,0.0695185661315918,0.0050058016,0.04838974,-4.643207021008751,-0.06433988108718786,-0.04565269855048711,0.0,1690,0.2494816780090332,0.04092919555499937,0.02900341771634242,871932,-6.684311585715695,0.0
423,5.3152546882629395,-4.586309567377075,7.057351440236582,1.8204859213882454,-28.21746819440743,0.0,0.2146545488282634,0.01,0.007997512817382812,0.12403464317321777,0.00504547,0.0439527,-4.637517275645583,-0.06449199164187173,-0.04621589237530017,0.0,1645,0.35916733741760254,0.060110858033263596,0.043212108465868634,873577,-6.798926051056489,0.0
424,4.759601831436157,-4.4823510187385525,6.747539882102057,1.1620796215934555,-21.33061627951264,0.0,0.18417645068566407,0.01,0.004005908966064453,0.13402891159057617,0.005017898,0.05348694,-4.62200064995488,-0.06441620859972189,-0.04523776947065699,0.0,1639,0.5957505702972412,0.04298314496029317,0.019746470144978996,875216,-7.074924092353051,0.0
425,5.771685361862183,-4.536294147308089,6.784943308183074,1.3534214802988256,-22.332176038644207,0.0,0.19020378598242887,0.01,0.004000425338745117,0.08250975608825684,0.004995955,0.050652616,-4.613429999690201,-0.06467787810165967,-0.04571381617049925,0.0,1624,0.2670612335205078,0.036321642416484015,0.026097070608766305,876840,-6.966836424122772,0.0
426,5.239140748977661,-4.4398952282243,6.841679478029067,1.7960206136751466,-22.156942221636108,0.0,0.19623180901994106,0.01,0.00500035285949707,0.12251567840576172,0.0049946867,0.04911057,-4.596076522543611,-0.06418492522851553,-0.044811847681689616,0.0,1629,0.3315873146057129,0.043291310466117554,0.026256259875503434,878469,-7.137928142365439,0.0
427,5.280787944793701,-4.50291942341631,6.720197309593631,1.2951098209172829,-21.429049675855467,0.0,0.20387839914750477,0.01,0.0069997310638427734,0.13051962852478027,0.004977979,0.048032925,-4.586760812630882,-0.06463178848640709,-0.045446345738804975,0.0,1615,0.3190791606903076,0.029465921464432915,0.02031491995210257,880084,-7.05123892514016,0.0
428,5.478448152542114,-4.627152781834122,6.917021577879361,0.7176188811745446,-26.3213203368405,0.0,0.19082608436537443,0.01,0.005000114440917969,0.1066126823425293,0.0050147483,0.04461129,-4.590800009551206,-0.06454800165416762,-0.04668680345083661,0.0,1609,0.29506540298461914,0.08820841625980758,0.04399119404968855,881693,-7.274558561582997,0.0
429,6.731153964996338,-4.4945848781721995,6.821783078757293,1.4254101324854456,-21.62899372257867,0.0,0.20475307853010555,0.01,0.006825685501098633,0.14629006385803223,0.005039206,0.047829412,-4.5811784964133055,-0.06417997663835144,-0.04535727806972288,0.0,1669,0.5655937194824219,0.04378601653094725,0.020541769490516806,883362,-7.337222713797134,0.0
430,4.721301078796387,-4.553950081703986,6.733131858553532,1.8406545879713765,-20.767909823894616,0.0,0.19460207773116908,0.01,0.0036551952362060547,0.07666301727294922,0.0049933847,0.05006111,-4.578455654942374,-0.06446106882329697,-0.045893150337070795,0.0,1672,0.2396843433380127,0.03168154021741232,0.021900358595278644,885034,-7.369050064291029,0.0
431,4.979910373687744,-4.405482021962547,6.744957612793979,1.4743177827125558,-23.63329817700059,0.0,0.19695907905589122,0.01,0.007997989654541016,0.09652042388916016,0.004984737,0.04907039,-4.561158291644392,-0.06445593284360839,-0.044470902938302206,0.0,1621,0.3424386978149414,0.030907355486786893,0.019892770079872623,886655,-7.299407244124325,0.0
432,4.762942790985107,-4.426892862506833,6.77221387171252,1.5714393623269785,-22.5310010051456,0.0,0.18874931705178635,0.01,0.004000663757324219,0.07226967811584473,0.004990431,0.05071735,-4.547731748730636,-0.06394965459206162,-0.044681245569862846,0.0,1624,0.24297571182250977,0.03399967083734249,0.02878240307280406,888279,-6.959027036817778,0.0
433,4.576415300369263,-4.511754845844523,6.6467480014630285,1.6657689267911286,-22.495995376603744,0.0,0.19525999677345585,0.01,0.00599980354309082,0.08602738380432129,0.0049922974,0.04854598,-4.544134058442025,-0.06436967642666329,-0.04553019753383329,0.0,1665,0.2910614013671875,0.05172768087420657,0.03180217765024564,889944,-6.840389555261953,0.0
434,4.3767290115356445,-4.45519039238892,6.766234311846562,1.7513605542690684,-21.986062371945575,0.0,0.19643962188664996,0.01,0.00299835205078125,0.06751704216003418,0.0049673533,0.047943063,-4.535239691836715,-0.0641041493142959,-0.04496335120910737,0.0,1611,0.2357165813446045,0.04376257633109192,0.02688820690076205,891555,-6.819140164679257,0.0
435,4.457392454147339,-4.357456864879098,6.79145016639597,1.5844576856056038,-22.768359878561057,0.0,0.19671148172117953,0.01,0.0029985904693603516,0.08351922035217285,0.005023313,0.049059786,-4.517461409140953,-0.06405362065215889,-0.04399034693196254,0.0,1615,0.3010592460632324,0.030046095961922738,0.02168711964267177,893170,-6.654703358556368,0.0
436,4.405348062515259,-4.569562756151962,6.754865290995183,1.1192946823760979,-21.151618781989413,0.0,0.1879877467589771,0.01,0.005000114440917969,0.10110974311828613,0.0050065774,0.04980727,-4.522671543842054,-0.06445589626556378,-0.04610989028627223,0.0,1646,0.2824435234069824,0.038335298319340086,0.026401269449906777,894816,-6.7495594585703245,0.0
437,4.91339111328125,-4.332087814111866,6.766059046031574,2.3104695428575446,-20.889486770795965,0.0,0.186425544014832,0.01,0.004001140594482422,0.06850790977478027,0.0050136438,0.05143669,-4.503613170869036,-0.06358859080886328,-0.043735089727414814,0.0,1637,0.2317187786102295,0.03548734180546165,0.023877549379917856,896453,-6.680261364690343,0.0
438,4.5792810916900635,-4.269608208219067,6.6042511428163255,1.2636029336174568,-22.71143147621213,0.0,0.18194566353271963,0.01,0.003998756408691406,0.0645136833190918,0.0050038164,0.05436166,-4.480212674604039,-0.06414229072438307,-0.04311167946136383,0.0,1648,0.2315514087677002,0.030463528411185183,0.02375010235284245,898101,-6.634312083673616,0.0
439,3.954324245452881,-4.451757753105623,6.857183432894391,1.8807728021120438,-21.774997236393254,0.0,0.17253492440812668,0.01,0.004004478454589844,0.06104612350463867,0.0049873046,0.052564047,-4.477367182454198,-0.0641269379385326,-0.0448710619244209,0.0,1598,0.20702362060546875,0.07392053308150666,0.04080853888472233,899699,-6.509827986064711,0.0
440,4.5429627895355225,-4.341166618593647,6.695125621238148,1.760225604509492,-21.798846933058094,0.0,0.21274612552473607,0.01,0.00500035285949707,0.08951735496520996,0.004907159,0.046104863,-4.463747126068143,-0.06375671650572604,-0.04376682543073094,0.0,1687,0.27704834938049316,0.04015017183096925,0.025552018877554938,901386,-6.64954592750031,0.0
441,4.486162185668945,-4.372170547640534,6.693624743465205,1.3964370785171711,-20.573659929316072,0.0,0.20042341921418827,0.01,0.004000425338745117,0.08751654624938965,0.0049870387,0.047877867,-4.454589468225382,-0.06446482704833781,-0.04413656293186883,0.0,1596,0.28018808364868164,0.03094561641986535,0.023743995224708575,902982,-6.698176010384358,0.0
442,4.45346474647522,-4.302089776765267,6.690417693439915,1.4022008632089005,-22.17330917452352,0.0,0.18988605492920105,0.01,0.003004312515258789,0.07402539253234863,0.0050051734,0.05115728,-4.439339499079371,-0.06399407135586237,-0.0434359760479228,0.0,1581,0.24005436897277832,0.03805944848911304,0.02463121299758412,904563,-6.561296018688674,0.0
443,4.662749767303467,-4.2955231780989465,6.707607306451537,1.7822365701567762,-21.31428114247929,0.0,0.1949414468658767,0.01,0.003999471664428711,0.08400559425354004,0.0050264383,0.048417766,-4.4249578669813285,-0.06365678602955761,-0.043367604852830866,0.0,1646,0.29605627059936523,0.030729956090175092,0.01943043947324577,906209,-6.446354495640316,0.0
444,5.039710998535156,-4.445412193707679,6.784163235542224,1.4262591647350369,-21.60864844702645,0.0,0.189449517716626,0.01,0.013000249862670898,0.22728395462036133,0.004967034,0.051142015,-4.427003299653964,-0.06452193118575193,-0.04486847723015737,0.0,1619,0.447068452835083,0.026081237526505256,0.018665658044360642,907828,-6.34329332386544,0.0
445,4.656853675842285,-4.279916938725288,6.767956799743314,1.6339582048324606,-22.156571818667658,0.0,0.19908044662573487,0.01,0.0040018558502197266,0.07959389686584473,0.005061136,0.04851817,-4.412294663561097,-0.0641412110709518,-0.04315068221413561,0.0,1597,0.24487590789794922,0.023817814581035875,0.018515376218357055,909425,-6.297022892630098,0.0
446,5.989256381988525,-4.358855649734063,6.811094085538579,1.5955630755164105,-22.66141780288196,0.0,0.1925395576993325,0.01,0.00800013542175293,0.1540367603302002,0.005021832,0.04924321,-4.406950762178393,-0.06345255914905015,-0.04400336264941314,0.0,1698,1.522212266921997,0.029611813561976164,0.02060574779331108,911123,-6.3158252883437465,0.0
447,5.181739091873169,-4.38319885246681,6.5986162329546705,1.115622277648521,-21.34560320424707,0.0,0.19179494147622442,0.01,0.003999233245849609,0.0690760612487793,0.005032,0.051048335,-4.404575571207235,-0.06467029484093248,-0.04424243801489577,0.0,1594,0.22715449333190918,0.02970578620453773,0.02136080919587267,912717,-6.489412766068322,0.0
448,4.346346855163574,-4.275758467274699,6.641886713732344,1.6889962450153369,-21.04219416277077,0.0,0.1989393333876183,0.01,0.003996372222900391,0.0715172290802002,0.0050121937,0.05016581,-4.391693860813981,-0.06342605914338934,-0.04316753077061568,0.0,1624,0.24154090881347656,0.025005436999331714,0.016250897962270406,914341,-6.316547704245846,0.0
449,5.438787937164307,-4.230934337760338,6.725974342458017,1.03031074896847,-20.673723881980855,0.0,0.19703689878991204,0.01,0.0050008296966552734,0.0805196762084961,0.004967362,0.04952236,-4.375617908508617,-0.06388443945101722,-0.042659372781211194,0.0,1658,0.2545435428619385,0.02231092161411516,0.014908712675468921,915999,-6.345794544735759,0.0
450,4.4129884243011475,-4.200075505155477,6.610955716044257,1.2194986208028156,-20.830321812582767,0.0,0.20066674287528566,0.01,0.0030024051666259766,0.11990976333618164,0.0049812626,0.049013898,-4.358063668173303,-0.0636798057112095,-0.04235546170885489,0.0,1638,0.25208091735839844,0.02621577821619842,0.016726263125156227,917637,-6.173995873735988,0.0
451,5.376203775405884,-4.331834327038794,6.6676312398614535,1.950064535484326,-21.995132662049894,0.0,0.18587764441142332,0.01,0.0055925846099853516,0.08382773399353027,0.004997653,0.05247866,-4.355440734059852,-0.06422408799759836,-0.04367541168646823,0.0,1623,0.2962033748626709,0.025250410157255983,0.019273048316351196,919260,-6.340860410257079,0.0
452,4.336788654327393,-4.215575718277206,6.596993476586285,1.5463277981663792,-20.675395273521932,0.0,0.1910983083514486,0.01,0.003009796142578125,0.06599807739257812,0.004971928,0.051045578,-4.3414542324815875,-0.0635522219157455,-0.04247892028858659,0.0,1614,0.23543477058410645,0.027189394386766284,0.016257548684852966,920874,-6.255628630760468,0.0
453,3.9456424713134766,-4.265577860210284,6.721411522693475,1.6996430748648175,-23.465847158529456,0.0,0.18494415875823306,0.01,0.003002166748046875,0.07000494003295898,0.005029096,0.050320435,-4.333866595254457,-0.06430664041863436,-0.04307004167274867,0.0,1550,0.22571110725402832,0.03361357418223371,0.02407239464040924,922424,-6.067314352451433,0.0
454,4.518237113952637,-4.227350924849531,6.580216892132935,1.3152137929854104,-21.574279513623743,0.0,0.20405342071107943,0.01,0.004004716873168945,0.06299948692321777,0.005049008,0.046394624,-4.323215028213965,-0.06397847947777106,-0.04268555014909696,0.0,1610,0.22453761100769043,0.031707774844153845,0.023162306683528148,924034,-6.156416050903188,0.0
455,4.104902982711792,-4.295282814009129,6.674172204719963,1.0775976156269755,-21.38188637124522,0.0,0.1844976539152972,0.01,0.0029993057250976562,0.06651926040649414,0.00496164,0.04888998,-4.320421806793481,-0.06349687241036936,-0.04330887355557923,0.0,1626,0.23502898216247559,0.04894390135658484,0.030421154669287805,925660,-6.220911343622711,0.0
456,3.8928892612457275,-4.279137794059776,6.531884924038874,1.431060727555371,-20.553672234183335,0.0,0.18325757976011914,0.01,0.003998756408691406,0.06500482559204102,0.0050002486,0.053339418,-4.316293405520111,-0.06426187999748653,-0.04320707920908175,0.0,1535,0.20605802536010742,0.03129799807749622,0.020731946295381345,927195,-5.845892800547921,0.0
457,4.1194236278533936,-4.336333441279274,6.642127202299286,1.7226640986427388,-25.1275313083883,0.0,0.19964577115559734,0.01,0.004000425338745117,0.0625152587890625,0.004993066,0.04734666,-4.3182974090960276,-0.0641268538387327,-0.04377316112781223,0.0,1631,0.23255157470703125,0.04797599941751914,0.030635076858420235,928826,-5.817269779348707,0.0
458,3.989081621170044,-4.150627953643765,6.512714267052925,1.6411921661865416,-20.811239430409945,0.0,0.1916117398703672,0.01,0.0039980411529541016,0.06652045249938965,0.0049924236,0.051291097,-4.301530463550802,-0.06369356999195777,-0.041917786141770004,0.0,1579,0.2405412197113037,0.028575123050681044,0.01921421409632498,930405,-5.75037616576786,0.0
459,3.9124538898468018,-4.280612717339066,6.626671226190957,1.8313771415396274,-20.246926579568804,0.0,0.1889818338100688,0.01,0.0029993057250976562,0.06951546669006348,0.004922906,0.05154776,-4.299438688929628,-0.06413349139825389,-0.04322358527789994,0.0,1548,0.2190232276916504,0.02297298635531426,0.013659474256393564,931953,-5.471453883983104,0.0
460,3.993967056274414,-4.257272210368323,6.636744287915512,1.3320535409835241,-20.443782623496443,0.0,0.18992189565371026,0.01,0.004001140594482422,0.06051206588745117,0.0049968017,0.05133487,-4.295222041073498,-0.06396265720171615,-0.042980695508611465,0.0,1583,0.22003626823425293,0.023205083879996678,0.017947494567256084,933536,-5.43250423906937,0.0
461,3.967911720275879,-4.23991922315693,6.510981421653575,1.3032677066610394,-20.179408720231528,0.0,0.2026514792319395,0.01,0.004000186920166016,0.06557917594909668,0.005025635,0.04878378,-4.289691759281841,-0.06393241058197965,-0.042811712410734795,0.0,1582,0.22155094146728516,0.02006702733926923,0.013321887896389398,935118,-5.443857149931075,0.0
462,4.038212060928345,-4.252237881306587,6.6203039823116,1.4010933273123358,-20.98940799211962,0.0,0.19497290480236698,0.01,0.004006624221801758,0.06402206420898438,0.00503895,0.047978975,-4.285946371484316,-0.06391694645912346,-0.04288131078852693,0.0,1585,0.23355460166931152,0.036873434542965225,0.0246830030784292,936703,-5.3505062303892545,0.0
463,3.8838353157043457,-3.9238715418008803,6.404095418926136,1.571680495733871,-19.479761379242245,0.0,0.18365910811646602,0.01,0.0039980411529541016,0.06852054595947266,0.00502004,0.055677984,-4.249738888515973,-0.0637659950018141,-0.03965320382246028,0.0,1524,0.21202492713928223,0.019610029426122475,0.009554116821178953,938227,-5.406895575674343,0.0
464,3.989715099334717,-4.19427749939887,6.4179652589556575,1.0700443034418439,-20.041125981284246,0.0,0.19777236076711563,0.01,0.003000497817993164,0.06774353981018066,0.0050244485,0.04784431,-4.244192749604262,-0.06338435935781125,-0.042355209654074966,0.0,1593,0.19816994667053223,0.032627875684289584,0.023596197992737208,939820,-5.29608893069818,0.0
465,3.957462787628174,-4.116067826592709,6.6021497702242655,1.367967523966478,-21.80994099688095,0.0,0.18918781115822583,0.01,0.004000186920166016,0.06982731819152832,0.004950455,0.04967136,-4.2313802573031065,-0.0635972837501913,-0.041572902816155846,0.0,1584,0.21663832664489746,0.022425033425144902,0.014273215347747281,941404,-5.323157248221491,0.0
466,3.8860456943511963,-4.148106212453802,6.596580471623116,1.498073284773222,-20.531426462894952,0.0,0.17394130772053426,0.01,0.003000020980834961,0.06151556968688965,0.0050137937,0.055002812,-4.223052852818176,-0.06387655705609854,-0.04189845613565735,0.0,1570,0.20754742622375488,0.03597376370898166,0.02180339255247939,942974,-5.203850537908512,0.0
467,4.067402124404907,-4.141188664915966,6.697156481050268,1.6529537289742677,-20.74992679904756,0.0,0.1958898347210212,0.01,0.004000663757324219,0.0655364990234375,0.0049400507,0.05055129,-4.214866434027956,-0.06370398405907626,-0.04182881224959058,0.0,1573,0.2304677963256836,0.026935762191177253,0.01817434526730623,944547,-5.240113096780584,0.0
468,4.168161153793335,-4.153165161328403,6.626674878794744,1.632644171081703,-20.578395743611107,0.0,0.1920406523605312,0.01,0.00500035285949707,0.07343840599060059,0.005011018,0.04888549,-4.208696306758,-0.06300249052497038,-0.041943602106275325,0.0,1640,0.22778773307800293,0.030065121733819696,0.020327626675575472,946187,-5.232953623867887,0.0
469,4.011340618133545,-4.257192381043618,6.601543714261126,1.2914379755099827,-23.180732561989068,0.0,0.17938696644771748,0.01,0.004000425338745117,0.06451106071472168,0.004976848,0.05205566,-4.213545914186562,-0.06369870065687988,-0.042919658794374906,0.0,1582,0.22004079818725586,0.036856813206838854,0.024464945517424876,947769,-5.164674878653081,0.0
470,4.081164598464966,-4.185156827957708,6.595396902706893,1.8669809209341888,-21.152281667880832,0.0,0.1916600639058102,0.01,0.003999233245849609,0.06800317764282227,0.005005072,0.049226206,-4.210707005563677,-0.06366135698162077,-0.04226134116855418,0.0,1635,0.22437024116516113,0.03765226080078491,0.026762023761834113,949404,-5.191700277346463,0.0
471,3.909348964691162,-4.155948992103554,6.530632691357934,1.653239851251904,-21.502668550381827,0.0,0.19788624223212675,0.01,0.004002094268798828,0.07578277587890625,0.0049865195,0.048187423,-4.2052312042176645,-0.0639921750471639,-0.04197192721738049,0.0,1551,0.2226572036743164,0.036710892236408825,0.020351247110657264,950955,-5.105237769434012,0.0
472,3.9665489196777344,-4.122288281029055,6.6218126132823585,1.6031552576834611,-21.005861453929565,0.0,0.19420004163565868,0.01,0.00400233268737793,0.06700301170349121,0.005026143,0.04990013,-4.196936911898804,-0.06370242358544957,-0.041638550840322266,0.0,1560,0.21654295921325684,0.02746154728883707,0.018760927702240852,952515,-5.056616493880018,0.0
473,3.9877569675445557,-4.192635643456785,6.52103535609513,1.5481312136050513,-20.04834087854347,0.0,0.19177280468181904,0.01,0.003997802734375,0.06451988220214844,0.004969047,0.048813477,-4.196506785054602,-0.06363269662684153,-0.04234147099148931,0.0,1590,0.21503233909606934,0.05069538579425301,0.033795583601613215,954105,-4.964706234688341,0.0
474,4.030862808227539,-4.128270973829669,6.634878679968909,1.0478301120387878,-20.811430658190105,0.0,0.1878516690527994,0.01,0.003998994827270508,0.06300544738769531,0.0050157825,0.05131996,-4.189683203932109,-0.06374742517589108,-0.04164096565016782,0.0,1573,0.22538328170776367,0.027120000293102714,0.01807888889151298,955678,-4.931298772594888,0.0
475,3.9107089042663574,-4.062455324387504,6.651423348021868,1.6672780343848936,-21.058960700669196,0.0,0.19685019978359186,0.01,0.003997802734375,0.06602334976196289,0.005008547,0.050892673,-4.176960415977649,-0.06361833244041351,-0.041038818216286264,0.0,1545,0.21902799606323242,0.023654414193059144,0.01345503405767756,957223,-4.95869909135558,0.0
476,3.876326560974121,-4.149449081999152,6.58622137052824,1.4086913215077268,-20.467580309470012,0.0,0.17312080438007083,0.01,0.004006147384643555,0.06450581550598145,0.0049545914,0.05557875,-4.1742092825798,-0.0640233152501492,-0.04190984232948281,0.0,1522,0.2010350227355957,0.01913560390271118,0.014017433321229988,958745,-5.055486113007817,0.0
477,3.9222333431243896,-4.059381983498258,6.494136456560739,1.2318264080445602,-20.61964543062963,0.0,0.18582666807398118,0.01,0.003998994827270508,0.0736703872680664,0.005036924,0.052237306,-4.162726552671646,-0.06355371488740127,-0.04100395382538698,0.0,1556,0.22147083282470703,0.026183637368556587,0.017673121672433584,960301,-5.108479306768738,0.0
478,3.9211742877960205,-3.9791272268607556,6.494887869721943,1.581530203466764,-20.882121743406277,0.0,0.1948140374539759,0.01,0.003534078598022461,0.06627202033996582,0.0049904417,0.050144713,-4.144366620090557,-0.06379407355715316,-0.040205270423927034,0.0,1549,0.24118685722351074,0.02063419316271457,0.013402923745130118,961850,-5.052611098628149,0.0
479,3.986266851425171,-4.13022479526436,6.498024323869438,1.3623026718808768,-19.998274687876503,0.0,0.18760338686022868,0.01,0.003998994827270508,0.06403779983520508,0.004970821,0.047886174,-4.142952437607938,-0.06367817435577987,-0.04171677603520829,0.0,1580,0.21904206275939941,0.0287732912493784,0.019565340556697106,963430,-5.052428734531082,0.0
480,3.92520809173584,-3.992062779813169,6.402292725147862,1.154706514962966,-20.138537584191255,0.0,0.20012574123143245,0.01,0.0029981136322021484,0.06700634956359863,0.0050105858,0.04885589,-4.12786347182846,-0.06389257652970264,-0.040333901668376526,0.0,1551,0.21712088584899902,0.021505687668958696,0.01399897893571144,964981,-5.106818943122425,0.0
481,4.071161270141602,-4.027522322225467,6.4669723680983155,1.5272517099588083,-19.919720867688696,0.0,0.20298636304167778,0.01,0.002999544143676758,0.06971621513366699,0.005016768,0.0499034,-4.117829356868161,-0.06314990947343231,-0.04068734807536778,0.0,1599,0.2304384708404541,0.019132517721829962,0.01372720603120391,966580,-5.123029211205375,0.0
482,4.079777479171753,-4.048263551880624,6.577450597919674,1.4994666683829754,-21.763178993939885,0.0,0.19653582894300653,0.01,0.003999233245849609,0.06400680541992188,0.0049768025,0.049856164,-4.1108727763694075,-0.06354209018283555,-0.040799656800019825,0.0,1619,0.23154687881469727,0.02324600295494597,0.0159508212870473,968199,-5.185063177642027,0.0
483,4.140835762023926,-4.186512512966476,6.595791305149718,1.3919594960360477,-21.058449188780916,0.0,0.1877603748119101,0.01,0.003003358840942383,0.06984114646911621,0.0050030705,0.049600367,-4.118436750029114,-0.06366265115250799,-0.042215826728797,0.0,1614,0.22882461547851562,0.04570928181454598,0.02569551391075717,969813,-5.143390970752387,0.0
484,4.0488293170928955,-3.96753483793594,6.458842808661686,1.7912984904220535,-20.04016545166057,0.0,0.18667552197205184,0.01,0.005999565124511719,0.06752634048461914,0.0049603893,0.051231492,-4.103346558819797,-0.06295286040891887,-0.04008632209696904,0.0,1599,0.23203349113464355,0.03215490297426707,0.021443267156641216,971412,-5.104308122914376,0.0
485,4.310702562332153,-4.003513211220239,6.43321936356573,0.8502376544456504,-20.059322709611635,0.0,0.189296262948762,0.01,0.004001140594482422,0.07000398635864258,0.0049734944,0.049762152,-4.093363224059841,-0.06309815708254701,-0.040449003201147346,0.0,1608,0.2415637969970703,0.03749242293425921,0.026013666212869282,973020,-5.006506946094708,0.0
486,4.171925783157349,-4.013411314202719,6.489189577747106,1.454249191243272,-21.079613211209693,0.0,0.19825139476256456,0.01,0.004999637603759766,0.08098888397216797,0.005008714,0.050386414,-4.085368033074129,-0.06349235599802779,-0.040546296338531664,0.0,1538,0.21871542930603027,0.02098710261889989,0.011748112893799628,974558,-4.984164024118471,0.0
487,4.094050884246826,-4.07181771681559,6.6250476426299425,1.2801973019177264,-20.67990918256912,0.0,0.18931353912983148,0.01,0.003998994827270508,0.0610041618347168,0.00496921,0.05081811,-4.084013001448275,-0.06326173014520176,-0.04113253404294972,0.0,1570,0.21407580375671387,0.02871471363399002,0.020617774797208898,976128,-4.991158294408966,0.0
488,4.029430627822876,-3.9978464033746492,6.542801368244904,1.0295643393021858,-20.80033596173195,0.0,0.1873711214523631,0.01,0.0035233497619628906,0.08100128173828125,0.005015437,0.051755942,-4.0753963416409125,-0.06312947664573818,-0.040392107821171294,0.0,1537,0.22268319129943848,0.018136900826471725,0.012254203044109988,977665,-4.958390672642842,0.0
489,4.159030437469482,-4.018030611202024,6.586593602918888,2.1155518383259975,-20.815728473038632,0.0,0.2083741126664575,0.01,0.0039980411529541016,0.11603522300720215,0.004942474,0.044730857,-4.069659768597024,-0.0633329898813453,-0.040589632775067164,0.0,1628,0.22460126876831055,0.027819887877964883,0.020087542734838412,979293,-4.922881570405212,0.0
490,3.9425783157348633,-4.086649253738848,6.5737976050243745,1.5419245123094414,-21.263856812894055,0.0,0.18918725619992846,0.01,0.004000663757324219,0.06551051139831543,0.004932325,0.05168487,-4.071358717111206,-0.06365611124690099,-0.04127682644581536,0.0,1522,0.20554518699645996,0.025072650073368195,0.01598463094637244,980815,-4.977251721130976,0.0
491,3.9384546279907227,-3.9821356585401615,6.5137863482891865,1.3242691037331955,-20.603583192738128,0.0,0.18161646836893156,0.01,0.004510641098022461,0.06299948692321777,0.004999547,0.053511918,-4.062436411254102,-0.06364521499687255,-0.040178770932501655,0.0,1526,0.21657633781433105,0.02390475162459637,0.016615793417013646,982341,-5.029061139268864,0.0
492,4.105937242507935,-4.027776597422486,6.571750055252835,1.270143212694978,-20.448785378809685,0.0,0.18565650900656244,0.01,0.005098819732666016,0.06546711921691895,0.005078483,0.047728088,-4.05897042987094,-0.06322998411012892,-0.0406931348323754,0.0,1564,0.22109770774841309,0.03435924679374357,0.020089173642147438,983905,-5.007609609496197,0.0
493,3.9373114109039307,-3.908737173475714,6.537568276668105,1.5433352745461564,-20.608166872241036,0.0,0.2007728741562094,0.01,0.004000663757324219,0.06700921058654785,0.004914977,0.048077885,-4.0439471042314175,-0.06340567157539961,-0.03950319050314096,0.0,1543,0.22003889083862305,0.02390582084376577,0.015195272106839297,985448,-5.021143911881735,0.0
